;4484;Raid Max Dorado 2100 por 360 cm;raid-max-dorado-2100-por-360-cm;Raid Max Dorado 2100 por 360 cm;\N;\N;Raid Max Dorado 2100 por 360 cm;es_EC;~
;4485;Raid Pastillas por 4 Unidades mas Unidad Electrica;raid-pastillas-por-4-unidades-mas-unidad-electrica;Raid Pastillas por 4 Unidades mas Unidad Electrica;\N;\N;Raid Pastillas por 4 Unidades mas Unidad Electrica;es_EC;~
;4486;Raid Repelente Liquido por Unidad Electrica mas Repuesto;raid-repelente-liquido-por-unidad-electrica-mas-repuesto;Raid Repelente Liquido por Unidad Electrica mas Repuesto;\N;\N;Raid Repelente Liquido por Unidad Electrica mas Repuesto;es_EC;~
;4487;Raid Voladores Doble Accion 5556 por 360 Cc;raid-voladores-doble-accion-5556-por-360-cc;Raid Voladores Doble Accion 5556 por 360 Cc;\N;\N;Raid Voladores Doble Accion 5556 por 360 Cc;es_EC;~
;4488;Raid Voladores Doble Accion 5563 por 235 Cc;raid-voladores-doble-accion-5563-por-235-cc;Raid Voladores Doble Accion 5563 por 235 Cc;\N;\N;Raid Voladores Doble Accion 5563 por 235 Cc;es_EC;~
;4489;3 V por 20 Tabletas;3-v-por-20-tabletas;3 V por 20 Tabletas;\N;\N;3 V por 20 Tabletas;es_EC;~
;4490;3 V por 3 Ampollas;3-v-por-3-ampollas;3 V por 3 Ampollas;\N;\N;3 V por 3 Ampollas;es_EC;~
;4491;Apevitin Bc Jarabe por 240 ml;apevitin-bc-jarabe-por-240-ml;Apevitin Bc Jarabe por 240 ml;\N;\N;Apevitin Bc Jarabe por 240 ml;es_EC;~
;4492;Cefrin 500 mg por 20 Capsulas;cefrin-500-mg-por-20-capsulas;Cefrin 500 mg por 20 Capsulas;\N;\N;Cefrin 500 mg por 20 Capsulas;es_EC;~
;4493;Cefrin Susp. 250 mg por 60 ml;cefrin-susp.-250-mg-por-60-ml;Cefrin Susp. 250 mg por 60 ml;\N;\N;Cefrin Susp. 250 mg por 60 ml;es_EC;~
;4494;Cefuzime 500 mg por 10 Tabletas;cefuzime-500-mg-por-10-tabletas;Cefuzime 500 mg por 10 Tabletas;\N;\N;Cefuzime 500 mg por 10 Tabletas;es_EC;~
;4495;Cipran 500 mg. 10 Tabletas;cipran-500-mg.-10-tabletas;Cipran 500 mg. 10 Tabletas;\N;\N;Cipran 500 mg. 10 Tabletas;es_EC;~
;4496;Clavoxine 2 por Dia por 15 Tabletas;clavoxine-2-por-dia-por-15-tabletas;Clavoxine 2 por Dia por 15 Tabletas;\N;\N;Clavoxine 2 por Dia por 15 Tabletas;es_EC;~
;4497;Clavoxine 2 por Dia Susp. por 70 ml;clavoxine-2-por-dia-susp.-por-70-ml;Clavoxine 2 por Dia Susp. por 70 ml;\N;\N;Clavoxine 2 por Dia Susp. por 70 ml;es_EC;~
;4498;Clavoxine Forte 625 mg por 20 Tabletas;clavoxine-forte-625-mg-por-20-tabletas;Clavoxine Forte 625 mg por 20 Tabletas;\N;\N;Clavoxine Forte 625 mg por 20 Tabletas;es_EC;~
;4499;Clavoxine Forte Susp. por 100 ml;clavoxine-forte-susp.-por-100-ml;Clavoxine Forte Susp. por 100 ml;\N;\N;Clavoxine Forte Susp. por 100 ml;es_EC;~
;4500;Clofen 50 mg por 20 Tabletas;clofen-50-mg-por-20-tabletas;Clofen 50 mg por 20 Tabletas;\N;\N;Clofen 50 mg por 20 Tabletas;es_EC;~
;4501;Clofen Cremagel por 20 Grs;clofen-cremagel-por-20-grs;Clofen Cremagel por 20 Grs;\N;\N;Clofen Cremagel por 20 Grs;es_EC;~
;4502;Ginsavit por 24 Capsulas;ginsavit-por-24-capsulas;Ginsavit por 24 Capsulas;\N;\N;Ginsavit por 24 Capsulas;es_EC;~
;4503;Gyno Mikozal 400 mg por 3 Ovulos;gyno-mikozal-400-mg-por-3-ovulos;Gyno Mikozal 400 mg por 3 Ovulos;\N;\N;Gyno Mikozal 400 mg por 3 Ovulos;es_EC;~
;4504;Hemoblock 250 mg I.V. por 5 Ampollas de 5 ml cada uno;hemoblock-250-mg-i.v.-por-5-ampollas-de-5-ml-cada-uno;Hemoblock 250 mg I.V. por 5 Ampollas de 5 ml cada uno;\N;\N;Hemoblock 250 mg I.V. por 5 Ampollas de 5 ml cada uno;es_EC;~
;4505;Hemoblock 500 mg. por 12 Tabletas;hemoblock-500-mg.-por-12-tabletas;Hemoblock 500 mg. por 12 Tabletas;\N;\N;Hemoblock 500 mg. por 12 Tabletas;es_EC;~
;4506;Hepagen B-Comple por 30 Capsulas;hepagen-b-comple-por-30-capsulas;Hepagen B-Comple por 30 Capsulas;\N;\N;Hepagen B-Comple por 30 Capsulas;es_EC;~
;4507;Hepagen Forte por 20 Capsulas;hepagen-forte-por-20-capsulas;Hepagen Forte por 20 Capsulas;\N;\N;Hepagen Forte por 20 Capsulas;es_EC;~
;4508;Hepagen Q10 por 20 Capsulas;hepagen-q10-por-20-capsulas;Hepagen Q10 por 20 Capsulas;\N;\N;Hepagen Q10 por 20 Capsulas;es_EC;~
;4509;Inflalid 100 mg por 24 Tabletas;inflalid-100-mg-por-24-tabletas;Inflalid 100 mg por 24 Tabletas;\N;\N;Inflalid 100 mg por 24 Tabletas;es_EC;~
;4510;Julphamox 500 mg por 20 Capsulas;julphamox-500-mg-por-20-capsulas;Julphamox 500 mg por 20 Capsulas;\N;\N;Julphamox 500 mg por 20 Capsulas;es_EC;~
;4511;Julphamox Susp. 250 mg por 60 ml;julphamox-susp.-250-mg-por-60-ml;Julphamox Susp. 250 mg por 60 ml;\N;\N;Julphamox Susp. 250 mg por 60 ml;es_EC;~
;4512;Mebo Unguento por 15 Grs;mebo-unguento-por-15-grs;Mebo Unguento por 15 Grs;\N;\N;Mebo Unguento por 15 Grs;es_EC;~
;4513;Mebo Unguento por 30 Grs;mebo-unguento-por-30-grs;Mebo Unguento por 30 Grs;\N;\N;Mebo Unguento por 30 Grs;es_EC;~
;4514;Mixavit Calcio Jbe por 180 ml;mixavit-calcio-jbe-por-180-ml;Mixavit Calcio Jbe por 180 ml;\N;\N;Mixavit Calcio Jbe por 180 ml;es_EC;~
;4515;Mixavit M por 24 Capsulas;mixavit-m-por-24-capsulas;Mixavit M por 24 Capsulas;\N;\N;Mixavit M por 24 Capsulas;es_EC;~
;4516;Neutrofer Folic 150 mg mas 5 mg por 30 Tabletas;neutrofer-folic-150-mg-mas-5-mg-por-30-tabletas;Neutrofer Folic 150 mg mas 5 mg por 30 Tabletas;\N;\N;Neutrofer Folic 150 mg mas 5 mg por 30 Tabletas;es_EC;~
;4517;Neutrofer Folic Ampollas Bebibles por 20 Vales;neutrofer-folic-ampollas-bebibles-por-20-vales;Neutrofer Folic Ampollas Bebibles por 20 Vales;\N;\N;Neutrofer Folic Ampollas Bebibles por 20 Vales;es_EC;~
;4518;Neutrofer Folic Gotas por 30 ml;neutrofer-folic-gotas-por-30-ml;Neutrofer Folic Gotas por 30 ml;\N;\N;Neutrofer Folic Gotas por 30 ml;es_EC;~
;4519;PanDerm Crema por 15 Gr;panderm-crema-por-15-gr;PanDerm Crema por 15 Gr;\N;\N;PanDerm Crema por 15 Gr;es_EC;~
;4520;Pantazol 40 mg. por 14 Tabletas Recub. Enterica;pantazol-40-mg.-por-14-tabletas-recub.-enterica;Pantazol 40 mg. por 14 Tabletas Recub. Enterica;\N;\N;Pantazol 40 mg. por 14 Tabletas Recub. Enterica;es_EC;~
;4521;Paralgen 750 mg por 20 Tabletas Recub.;paralgen-750-mg-por-20-tabletas-recub.;Paralgen 750 mg por 20 Tabletas Recub.;\N;\N;Paralgen 750 mg por 20 Tabletas Recub.;es_EC;~
;4522;Paralgen Gotas 200 mg por 15 ml;paralgen-gotas-200-mg-por-15-ml;Paralgen Gotas 200 mg por 15 ml;\N;\N;Paralgen Gotas 200 mg por 15 ml;es_EC;~
;4523;Paralgen Jbe 150 mg/5ml por 120 ml;paralgen-jbe-150-mg/5ml-por-120-ml;Paralgen Jbe 150 mg/5ml por 120 ml;\N;\N;Paralgen Jbe 150 mg/5ml por 120 ml;es_EC;~
;4524;Pro Energy Plus por 30 Capsulas Blandas;pro-energy-plus-por-30-capsulas-blandas;Pro Energy Plus por 30 Capsulas Blandas;\N;\N;Pro Energy Plus por 30 Capsulas Blandas;es_EC;~
;4525;Profinal 400 mg por 24 Tabletas;profinal-400-mg-por-24-tabletas;Profinal 400 mg por 24 Tabletas;\N;\N;Profinal 400 mg por 24 Tabletas;es_EC;~
;4526;Profinal 600 mg por 20 Tabletas;profinal-600-mg-por-20-tabletas;Profinal 600 mg por 20 Tabletas;\N;\N;Profinal 600 mg por 20 Tabletas;es_EC;~
;4527;Profinal 800 mg por 20 Tabletas Recub.;profinal-800-mg-por-20-tabletas-recub.;Profinal 800 mg por 20 Tabletas Recub.;\N;\N;Profinal 800 mg por 20 Tabletas Recub.;es_EC;~
;4528;Profinal Gotas 40 mg por 30 ml;profinal-gotas-40-mg-por-30-ml;Profinal Gotas 40 mg por 30 ml;\N;\N;Profinal Gotas 40 mg por 30 ml;es_EC;~
;4529;Profinal Susp. 100 mg por 100 ml;profinal-susp.-100-mg-por-100-ml;Profinal Susp. 100 mg por 100 ml;\N;\N;Profinal Susp. 100 mg por 100 ml;es_EC;~
;4530;Profinal Susp. 200 mg/5 ml por 120 ml;profinal-susp.-200-mg/5-ml-por-120-ml;Profinal Susp. 200 mg/5 ml por 120 ml;\N;\N;Profinal Susp. 200 mg/5 ml por 120 ml;es_EC;~
;4531;Repoflor 200 mg por 4 Sobres;repoflor-200-mg-por-4-sobres;Repoflor 200 mg por 4 Sobres;\N;\N;Repoflor 200 mg por 4 Sobres;es_EC;~
;4532;Repoflor 200 mg por 6 Capsulas;repoflor-200-mg-por-6-capsulas;Repoflor 200 mg por 6 Capsulas;\N;\N;Repoflor 200 mg por 6 Capsulas;es_EC;~
;4533;Taxanid 500 mg por 6 Tabletas Recub.;taxanid-500-mg-por-6-tabletas-recub.;Taxanid 500 mg por 6 Tabletas Recub.;\N;\N;Taxanid 500 mg por 6 Tabletas Recub.;es_EC;~
;4534;Taxanid Susp. 100 mg/5 ml por 30 ml;taxanid-susp.-100-mg/5-ml-por-30-ml;Taxanid Susp. 100 mg/5 ml por 30 ml;\N;\N;Taxanid Susp. 100 mg/5 ml por 30 ml;es_EC;~
;4535;Taxanid Susp. 100 mg/5 ml por 60 ml;taxanid-susp.-100-mg/5-ml-por-60-ml;Taxanid Susp. 100 mg/5 ml por 60 ml;\N;\N;Taxanid Susp. 100 mg/5 ml por 60 ml;es_EC;~
;4536;Flor P.H. Clasico con Envolt por 12 Rollos 2092 ;flor-p.h.-clasico-con-envolt-por-12-rollos-2092-;Flor P.H. Clasico con Envolt por 12 Rollos 2092 ;\N;\N;Flor P.H. Clasico con Envolt por 12 Rollos 2092 ;es_EC;~
;4537;Flor P.H. Gentle Care por 4 Rollos 2160;flor-p.h.-gentle-care-por-4-rollos-2160;Flor P.H. Gentle Care por 4 Rollos 2160;\N;\N;Flor P.H. Gentle Care por 4 Rollos 2160;es_EC;~
;4538;Huggies Etapa 1P 1344 Pequeño por 30 Uni ;huggies-etapa-1p-1344-pequeno-por-30-uni-;Huggies Etapa 1P 1344 Pequeño por 30 Uni ;\N;\N;Huggies Etapa 1P 1344 Pequeño por 30 Uni ;es_EC;~
;4539;Huggies P Activsec 1144 Grande por 44 Uni ;huggies-p-activsec-1144-grande-por-44-uni-;Huggies P Activsec 1144 Grande por 44 Uni ;\N;\N;Huggies P Activsec 1144 Grande por 44 Uni ;es_EC;~
;4540;Huggies P Activsec 1175 Xgrande 36 Uni ;huggies-p-activsec-1175-xgrande-36-uni-;Huggies P Activsec 1175 Xgrande 36 Uni ;\N;\N;Huggies P Activsec 1175 Xgrande 36 Uni ;es_EC;~
;4541;Huggies P Activsec 1205 Xxgrande 34 Uni;huggies-p-activsec-1205-xxgrande-34-uni;Huggies P Activsec 1205 Xxgrande 34 Uni;\N;\N;Huggies P Activsec 1205 Xxgrande 34 Uni;es_EC;~
;4542;Huggies P Activsec 3452 Mediano por 52 Uni ;huggies-p-activsec-3452-mediano-por-52-uni-;Huggies P Activsec 3452 Mediano por 52 Uni ;\N;\N;Huggies P Activsec 3452 Mediano por 52 Uni ;es_EC;~
;4543;Huggies P Activsec 5543 Mediano por 26 Unid;huggies-p-activsec-5543-mediano-por-26-unid;Huggies P Activsec 5543 Mediano por 26 Unid;\N;\N;Huggies P Activsec 5543 Mediano por 26 Unid;es_EC;~
;4544;Huggies P Activsec 5550 Grande por 22 Unid;huggies-p-activsec-5550-grande-por-22-unid;Huggies P Activsec 5550 Grande por 22 Unid;\N;\N;Huggies P Activsec 5550 Grande por 22 Unid;es_EC;~
;4545;Huggies P Activsec 6151 Ext/Grande por 72 Uni ;huggies-p-activsec-6151-ext/grande-por-72-uni-;Huggies P Activsec 6151 Ext/Grande por 72 Uni ;\N;\N;Huggies P Activsec 6151 Ext/Grande por 72 Uni ;es_EC;~
;4546;Huggies P Activsec 6168 Grande por 72 Uni ;huggies-p-activsec-6168-grande-por-72-uni-;Huggies P Activsec 6168 Grande por 72 Uni ;\N;\N;Huggies P Activsec 6168 Grande por 72 Uni ;es_EC;~
;4547;Huggies P Activsec 6175 Mediano por 72 Uni ;huggies-p-activsec-6175-mediano-por-72-uni-;Huggies P Activsec 6175 Mediano por 72 Uni ;\N;\N;Huggies P Activsec 6175 Mediano por 72 Uni ;es_EC;~
;4548;Huggies P Classic 5376 Grande por 24 Unid;huggies-p-classic-5376-grande-por-24-unid;Huggies P Classic 5376 Grande por 24 Unid;\N;\N;Huggies P Classic 5376 Grande por 24 Unid;es_EC;~
;4549;Huggies P Classic 5383 Mediano por 24 Unid;huggies-p-classic-5383-mediano-por-24-unid;Huggies P Classic 5383 Mediano por 24 Unid;\N;\N;Huggies P Classic 5383 Mediano por 24 Unid;es_EC;~
;4550;Huggies P Natural Care 1070 Mediano por 16 Unii;huggies-p-natural-care-1070-mediano-por-16-unii;Huggies P Natural Care 1070 Mediano por 16 Unii;\N;\N;Huggies P Natural Care 1070 Mediano por 16 Unii;es_EC;~
;4551;Huggies P Natural Care 1131 Xxg por 20 Uni;huggies-p-natural-care-1131-xxg-por-20-uni;Huggies P Natural Care 1131 Xxg por 20 Uni;\N;\N;Huggies P Natural Care 1131 Xxg por 20 Uni;es_EC;~
;4552;Huggies P Natural Care 5511 Grande por 24 Uni;huggies-p-natural-care-5511-grande-por-24-uni;Huggies P Natural Care 5511 Grande por 24 Uni;\N;\N;Huggies P Natural Care 5511 Grande por 24 Uni;es_EC;~
;4553;Huggies P Natural Care 5535 Grande por 48 Uni;huggies-p-natural-care-5535-grande-por-48-uni;Huggies P Natural Care 5535 Grande por 48 Uni;\N;\N;Huggies P Natural Care 5535 Grande por 48 Uni;es_EC;~
;4554;Huggies P Natural Care 5566 Xg por 22 Uni;huggies-p-natural-care-5566-xg-por-22-uni;Huggies P Natural Care 5566 Xg por 22 Uni;\N;\N;Huggies P Natural Care 5566 Xg por 22 Uni;es_EC;~
;4555;Huggies P Natural Care 7483 Mediano por 26 Unidades;huggies-p-natural-care-7483-mediano-por-26-unidades;Huggies P Natural Care 7483 Mediano por 26 Unidades;\N;\N;Huggies P Natural Care 7483 Mediano por 26 Unidades;es_EC;~
;4556;Huggies P Natural Care 7490 Mediano por 52 Unidades ;huggies-p-natural-care-7490-mediano-por-52-unidades-;Huggies P Natural Care 7490 Mediano por 52 Unidades ;\N;\N;Huggies P Natural Care 7490 Mediano por 52 Unidades ;es_EC;~
;4557;Huggies P Recien Nacido 2701 por 20 Uni Hasta 4.5 Kg/10 Lbs;huggies-p-recien-nacido-2701-por-20-uni-hasta-4.5-kg/10-lbs;Huggies P Recien Nacido 2701 por 20 Uni Hasta 4.5 Kg/10 Lbs;\N;\N;Huggies P Recien Nacido 2701 por 20 Uni Hasta 4.5 Kg/10 Lbs;es_EC;~
;4558;Huggies Prematuros Primeros 100 Dias por 30 Unidades;huggies-prematuros-primeros-100-dias-por-30-unidades;Huggies Prematuros Primeros 100 Dias por 30 Unidades;\N;\N;Huggies Prematuros Primeros 100 Dias por 30 Unidades;es_EC;~
;4559;Huggies Toall. Humed. Active Fresh por 48 Unidades 0628;huggies-toall.-humed.-active-fresh-por-48-unidades-0628;Huggies Toall. Humed. Active Fresh por 48 Unidades 0628;\N;\N;Huggies Toall. Humed. Active Fresh por 48 Unidades 0628;es_EC;~
;4560;Huggies Toall. Humed. Active Fresh por 96 Unidades 9999;huggies-toall.-humed.-active-fresh-por-96-unidades-9999;Huggies Toall. Humed. Active Fresh por 96 Unidades 9999;\N;\N;Huggies Toall. Humed. Active Fresh por 96 Unidades 9999;es_EC;~
;4561;Huggies Toall. Humed. Classic por 70 Unidades 4430;huggies-toall.-humed.-classic-por-70-unidades-4430;Huggies Toall. Humed. Classic por 70 Unidades 4430;\N;\N;Huggies Toall. Humed. Classic por 70 Unidades 4430;es_EC;~
;4562;Huggies Toall. Humed. Recien Nacido por 48 Unidades 0642;huggies-toall.-humed.-recien-nacido-por-48-unidades-0642;Huggies Toall. Humed. Recien Nacido por 48 Unidades 0642;\N;\N;Huggies Toall. Humed. Recien Nacido por 48 Unidades 0642;es_EC;~
;4563;Huggies Toall. Humed. Recien Nacido por 80 Unidades 0897;huggies-toall.-humed.-recien-nacido-por-80-unidades-0897;Huggies Toall. Humed. Recien Nacido por 80 Unidades 0897;\N;\N;Huggies Toall. Humed. Recien Nacido por 80 Unidades 0897;es_EC;~
;4564;Huggies Toall. Humed. Supreme por 48 Unidades 3881;huggies-toall.-humed.-supreme-por-48-unidades-3881;Huggies Toall. Humed. Supreme por 48 Unidades 3881;\N;\N;Huggies Toall. Humed. Supreme por 48 Unidades 3881;es_EC;~
;4565;Huggies Toall. Humed. Supreme por 80 Unidades;huggies-toall.-humed.-supreme-por-80-unidades;Huggies Toall. Humed. Supreme por 80 Unidades;\N;\N;Huggies Toall. Humed. Supreme por 80 Unidades;es_EC;~
;4566;Huggies Up & Go 1481 Grande por 22 Pañales;huggies-up-&-go-1481-grande-por-22-panales;Huggies Up & Go 1481 Grande por 22 Pañales;\N;\N;Huggies Up & Go 1481 Grande por 22 Pañales;es_EC;~
;4567;Huggies Up & Go 1504 Xg/Xxg por 18 Pañales;huggies-up-&-go-1504-xg/xxg-por-18-panales;Huggies Up & Go 1504 Xg/Xxg por 18 Pañales;\N;\N;Huggies Up & Go 1504 Xg/Xxg por 18 Pañales;es_EC;~
;4568;Kimbies Winner P 3969 Mediano por 24 Unidades;kimbies-winner-p-3969-mediano-por-24-unidades;Kimbies Winner P 3969 Mediano por 24 Unidades;\N;\N;Kimbies Winner P 3969 Mediano por 24 Unidades;es_EC;~
;4569;Kleenex Pack Pague 4 Lleve por 6 por 10 Pañuelos cada uno 8580;kleenex-pack-pague-4-lleve-por-6-por-10-panuelos-cada-uno-8580;Kleenex Pack Pague 4 Lleve por 6 por 10 Pañuelos cada uno 8580;\N;\N;Kleenex Pack Pague 4 Lleve por 6 por 10 Pañuelos cada uno 8580;es_EC;~
;4570;Kotex Duo Protector Normal por 15 Unidades 4932;kotex-duo-protector-normal-por-15-unidades-4932;Kotex Duo Protector Normal por 15 Unidades 4932;\N;\N;Kotex Duo Protector Normal por 15 Unidades 4932;es_EC;~
;4571;Kotex Duo Protector Normal por 120 Unidades 4918;kotex-duo-protector-normal-por-120-unidades-4918;Kotex Duo Protector Normal por 120 Unidades 4918;\N;\N;Kotex Duo Protector Normal por 120 Unidades 4918;es_EC;~
;4572;Kotex Evolution Nocturna 5670 Cub. Dual por 8 Toallas;kotex-evolution-nocturna-5670-cub.-dual-por-8-toallas;Kotex Evolution Nocturna 5670 Cub. Dual por 8 Toallas;\N;\N;Kotex Evolution Nocturna 5670 Cub. Dual por 8 Toallas;es_EC;~
;4573;Kotex Evolution Normal 5687 Cub. Dual por 8 Toallas;kotex-evolution-normal-5687-cub.-dual-por-8-toallas;Kotex Evolution Normal 5687 Cub. Dual por 8 Toallas;\N;\N;Kotex Evolution Normal 5687 Cub. Dual por 8 Toallas;es_EC;~
;4574;Kotex Evolution Ultrafina 5663 Cub. Dual por 8 Toallas;kotex-evolution-ultrafina-5663-cub.-dual-por-8-toallas;Kotex Evolution Ultrafina 5663 Cub. Dual por 8 Toallas;\N;\N;Kotex Evolution Ultrafina 5663 Cub. Dual por 8 Toallas;es_EC;~
;4575;Kotex Protector 2688 Day'S Aloe Vera 120 Uni;kotex-protector-2688-days-aloe-vera-120-uni;Kotex Protector 2688 Day'S Aloe Vera 120 Uni;\N;\N;Kotex Protector 2688 Day'S Aloe Vera 120 Uni;es_EC;~
;4576;Kotex Protector 2916 Day'S Teens 50 Uni;kotex-protector-2916-days-teens-50-uni;Kotex Protector 2916 Day'S Teens 50 Uni;\N;\N;Kotex Protector 2916 Day'S Teens 50 Uni;es_EC;~
;4577;Kotex Toalla Normal 0538 con Alas Tela 10 Unidades;kotex-toalla-normal-0538-con-alas-tela-10-unidades;Kotex Toalla Normal 0538 con Alas Tela 10 Unidades;\N;\N;Kotex Toalla Normal 0538 con Alas Tela 10 Unidades;es_EC;~
;4578;Kotex Toalla Normal 1168 Tela por 40 Unid;kotex-toalla-normal-1168-tela-por-40-unid;Kotex Toalla Normal 1168 Tela por 40 Unid;\N;\N;Kotex Toalla Normal 1168 Tela por 40 Unid;es_EC;~
;4579;Kotex Toalla Normal 9775 Nocturna con Alas por 8 Uni;kotex-toalla-normal-9775-nocturna-con-alas-por-8-uni;Kotex Toalla Normal 9775 Nocturna con Alas por 8 Uni;\N;\N;Kotex Toalla Normal 9775 Nocturna con Alas por 8 Uni;es_EC;~
;4580;Kotex Toalla Normal con Alas Tela Pack por 6 Paq. de 10 Unidades cada uno mas Kotex Protec.;kotex-toalla-normal-con-alas-tela-pack-por-6-paq.-de-10-unidades-cada-uno-mas-kotex-protec.;Kotex Toalla Normal con Alas Tela Pack por 6 Paq. de 10 Unidades cada uno mas Kotex Protec.;\N;\N;Kotex Toalla Normal con Alas Tela Pack por 6 Paq. de 10 Unidades cada uno mas Kotex Protec.;es_EC;~
;4581;Kotex Toalla Teens 1003 con Alas Tela por 10 Toallas;kotex-toalla-teens-1003-con-alas-tela-por-10-toallas;Kotex Toalla Teens 1003 con Alas Tela por 10 Toallas;\N;\N;Kotex Toalla Teens 1003 con Alas Tela por 10 Toallas;es_EC;~
;4582;Kotex Toalla Ultrafina con Alas por 10 Unidades 0514 ;kotex-toalla-ultrafina-con-alas-por-10-unidades-0514-;Kotex Toalla Ultrafina con Alas por 10 Unidades 0514 ;\N;\N;Kotex Toalla Ultrafina con Alas por 10 Unidades 0514 ;es_EC;~
;4583;Plenitud Active Ropa Interior Hombre por 8 Unidades;plenitud-active-ropa-interior-hombre-por-8-unidades;Plenitud Active Ropa Interior Hombre por 8 Unidades;\N;\N;Plenitud Active Ropa Interior Hombre por 8 Unidades;es_EC;~
;4584;Plenitud Classic Grande por 8 Pañales 2656;plenitud-classic-grande-por-8-panales-2656;Plenitud Classic Grande por 8 Pañales 2656;\N;\N;Plenitud Classic Grande por 8 Pañales 2656;es_EC;~
;4585;Plenitud Classic Grande por 20 Pañales 3940;plenitud-classic-grande-por-20-panales-3940;Plenitud Classic Grande por 20 Pañales 3940;\N;\N;Plenitud Classic Grande por 20 Pañales 3940;es_EC;~
;4586;Plenitud Classic Mediano por 8 Pañales 2649;plenitud-classic-mediano-por-8-panales-2649;Plenitud Classic Mediano por 8 Pañales 2649;\N;\N;Plenitud Classic Mediano por 8 Pañales 2649;es_EC;~
;4587;Plenitud Depend Mediano por 16 Pañales 5508;plenitud-depend-mediano-por-16-panales-5508;Plenitud Depend Mediano por 16 Pañales 5508;\N;\N;Plenitud Depend Mediano por 16 Pañales 5508;es_EC;~
;4588;Plenitud Practipañalpor 10 Uni 4723;plenitud-practipanalpor-10-uni-4723;Plenitud Practipañalpor 10 Uni 4723;\N;\N;Plenitud Practipañalpor 10 Uni 4723;es_EC;~
;4589;Plenitud Protector de Cama por 10 Unidades 9876;plenitud-protector-de-cama-por-10-unidades-9876;Plenitud Protector de Cama por 10 Unidades 9876;\N;\N;Plenitud Protector de Cama por 10 Unidades 9876;es_EC;~
;4590;Plenitud Protector Grande por 16 Pañales 0512;plenitud-protector-grande-por-16-panales-0512;Plenitud Protector Grande por 16 Pañales 0512;\N;\N;Plenitud Protector Grande por 16 Pañales 0512;es_EC;~
;4591;Plenitud Protector Grande por 20 Pañales 4015;plenitud-protector-grande-por-20-panales-4015;Plenitud Protector Grande por 20 Pañales 4015;\N;\N;Plenitud Protector Grande por 20 Pañales 4015;es_EC;~
;4592;Plenitud Protector Grande por 8 Pañales 2281;plenitud-protector-grande-por-8-panales-2281;Plenitud Protector Grande por 8 Pañales 2281;\N;\N;Plenitud Protector Grande por 8 Pañales 2281;es_EC;~
;4593;Plenitud Protector Mediano por 20 Pañales 4008;plenitud-protector-mediano-por-20-panales-4008;Plenitud Protector Mediano por 20 Pañales 4008;\N;\N;Plenitud Protector Mediano por 20 Pañales 4008;es_EC;~
;4594;Plenitud Protector Mediano por 8 Pañales 0826;plenitud-protector-mediano-por-8-panales-0826;Plenitud Protector Mediano por 8 Pañales 0826;\N;\N;Plenitud Protector Mediano por 8 Pañales 0826;es_EC;~
;4595;Scott P.H. Jumbo 5628 T/ Hoja por 4 Rollos S/Envol;scott-p.h.-jumbo-5628-t/-hoja-por-4-rollos-s/envol;Scott P.H. Jumbo 5628 T/ Hoja por 4 Rollos S/Envol;\N;\N;Scott P.H. Jumbo 5628 T/ Hoja por 4 Rollos S/Envol;es_EC;~
;4596;Scott P.H. Jumbo 5635 3 Ply Smell Clean 4 por 12 Rollos;scott-p.h.-jumbo-5635-3-ply-smell-clean-4-por-12-rollos;Scott P.H. Jumbo 5635 3 Ply Smell Clean 4 por 12 Rollos;\N;\N;Scott P.H. Jumbo 5635 3 Ply Smell Clean 4 por 12 Rollos;es_EC;~
;4597;Scott P.H. Mega 5666 T/ Hoja por 4 Rollos S/Envol;scott-p.h.-mega-5666-t/-hoja-por-4-rollos-s/envol;Scott P.H. Mega 5666 T/ Hoja por 4 Rollos S/Envol;\N;\N;Scott P.H. Mega 5666 T/ Hoja por 4 Rollos S/Envol;es_EC;~
;4598;Scott P.H. Plus 5512 D/Hoja por 4 Rollos S/Envol ;scott-p.h.-plus-5512-d/hoja-por-4-rollos-s/envol-;Scott P.H. Plus 5512 D/Hoja por 4 Rollos S/Envol ;\N;\N;Scott P.H. Plus 5512 D/Hoja por 4 Rollos S/Envol ;es_EC;~
;4599;Scott P.H. Plus 5529 D/Hoja por 12 Rollos S/Envol ;scott-p.h.-plus-5529-d/hoja-por-12-rollos-s/envol-;Scott P.H. Plus 5529 D/Hoja por 12 Rollos S/Envol ;\N;\N;Scott P.H. Plus 5529 D/Hoja por 12 Rollos S/Envol ;es_EC;~
;4600;Scott P.H. Plus 5536 D/Hoja por 12 Rollos con Envol ;scott-p.h.-plus-5536-d/hoja-por-12-rollos-con-envol-;Scott P.H. Plus 5536 D/Hoja por 12 Rollos con Envol ;\N;\N;Scott P.H. Plus 5536 D/Hoja por 12 Rollos con Envol ;es_EC;~
;4601;Scott Toalla Cocina 9467 Duramax 2 En 1 ;scott-toalla-cocina-9467-duramax-2-en-1-;Scott Toalla Cocina 9467 Duramax 2 En 1 ;\N;\N;Scott Toalla Cocina 9467 Duramax 2 En 1 ;es_EC;~
;4602;Alukron Plus II Vainilla por 240 ml;alukron-plus-ii-vainilla-por-240-ml;Alukron Plus II Vainilla por 240 ml;\N;\N;Alukron Plus II Vainilla por 240 ml;es_EC;~
